0.0,0.0,
-1.0106473704796506,-1.5812674019176776,
0.0,0.0,
0.0,0.0,
-0.8741729504666825,-0.12901313745848916,
0.0,0.0,
-0.986892958977983,-1.0185309445474,
0.0,0.0,
-0.626544898419634,-0.1146571354398194,
0.0,0.0,
-0.6836494144819389,-0.40095241313417995,
-1.1905129200357383,-1.2186068236097358,
0.0,0.0,
0.0,1.1116976076432883,
-0.2,0.15444944469376468,
2.4095725290999046,0.0,
0.0,0.0,
-1.0155588851308177,0.24295474310006912,
0.0,0.0,
-0.7046915173840419,0.1080265671959734,
-1.0471778051422764,-1.1900075197278448,
0.0,0.0,
0.0,0.0,
-0.997406257772028,-1.4291695343175979,
0.0,0.0,
-0.46314896154403773,0.3800585280871632,
0.0,0.0,
-0.3639759283669435,-0.2644709420081357,
0.0,0.35581779969048677,
-0.3042528068978049,0.0654118932898166,
0.0,0.0,
-0.214590520157592,-0.26333570574738047,
-0.37225162724185507,0.27597069047587786,
0.0,0.0,
-1.0005116556791975,-1.0486826829473141,
0.0,0.0,
-0.08101821587081948,0.5355659119456302,
-0.3111303293626004,-0.2224631515792943,
0.0,0.0,
0.0,0.0,
-0.052879999999999996,1.0004675569669323,
0.0,-0.021120000000000007,
0.39,-0.132,
0.0,0.0,
-1.6263192439300325,-1.072543265447145,
0.0,0.0,
-0.3272578274811848,0.4191068298856408,
-0.5811350076785212,-0.631982537021494,
0.0,0.0,
-0.24982514472890632,0.4965668059462921,
-0.5193501713488087,0.22659051822408066,
0.0,0.0,
-0.7864433743815712,-0.20805473251692883,
-0.05020634619874999,1.3726844088449726,
3.2638963590576955,-0.10973096632320002,
0.0,0.0,
0.0,0.0,
-0.5263886305562904,-0.1843399737701641,
0.0,0.0,
-0.670173640280188,-0.5525711212293304,
0.0,0.0,
-0.20518492101427646,0.735661832170322,
0.0,0.0,
0.0,0.0,
-0.9907696164611555,-1.1952796535575116,
0.0,0.0,
-0.7045381742918917,-0.1976652971304309,
0.0,0.0,
-0.9642400307842673,-0.5750621860749424,
0.0,0.0,
-1.0646994832023133,-0.07648430912736945,
-1.0193719999526951,-1.075718147939883,
0.0,0.0,
-1.0287329622420425,-1.176050503373243,
-0.9318484412948835,0.37138170871662574,
-1.0348970730688574,-1.080533150574028,
-0.3256256089093127,0.12113662312988652,
0.0,0.0,
-0.5059204043737362,0.3496539887748148,
-0.916451176969277,-0.8917697410810369,
0.0,0.0,
-0.11075444372942678,0.2863934656817478,
-0.30732582139175285,0.21808252854069568,
-0.16394474466625145,-0.2215990112709611,
0.0,0.0,
3.8923547542144585,0.11420449434596776,
0.0,0.0,
0.0,0.0,
0.0,0.0,
-0.16230519593740533,0.3735486163692146,
0.0,0.0,
-1.1781111323706488,-1.7029764878784026,
0.0,0.0,
0.0,0.0,
0.0,0.0,
-1.8714384340271546,-1.368528537658075,
0.0,0.0,
-1.61087394830578,-1.355761318641104,
0.0,0.0,
-0.983268508731575,-1.2072448501537074,
0.0,0.0,
-0.3614362269919702,0.03965110468303286,
0.0,0.0,
-0.5530172841230919,-0.15630410294993322,
0.0,0.0,
-0.34113165216748775,0.15844797692285253,
-0.017999999999999995,0.12400149008546174,
0.0,0.0,
2.565130768179229,0.132,
0.0,0.0,
0.0,0.0,
-0.1734586566196869,0.5226209649268065,
0.0,0.0,
-0.4236184476433405,-0.25086493360875173,
0.0,0.0,
-0.7804716386778294,-0.7078264465139987,
0.0,0.0,
-0.13895039837723094,-0.10127275076015882,
0.0,0.0,
-0.6359104665351077,-0.2480713872401559,
-0.046620800000000004,0.009865976401744534,
0.0,0.0,
0.9463182748437502,1.159625532132343,
0.0,0.9086095582314563,
0.5705,0.0,
0.0,0.0,
-1.0341148918489869,0.34951557075113737,
-0.9997012874831823,-1.2352588930760107,
0.0,0.0,
-0.37600958668733425,-0.31280562269663964,
-1.0211516103941565,-1.1615757284684394,
0.0,0.0,
-0.20599029477542244,0.17300681281101765,
0.0,0.0,
-0.7765807687113703,0.029462623142650943,
-0.21889253277209722,-0.19484959000378135,
-0.39892001151910317,-0.1720475321742285,
0.0,0.0,
-0.2890955530365959,0.15457974311511263,
0.0,0.08901728816276014,
-0.41861515453662596,-0.4201634240065436,
0.0,0.0,
-1.3578553789639918,-0.9781474440716591,
0.0,0.0,
-0.44351605951930434,0.34207099412991143,
1.8385596493494523,0.04461220680000001,
0.0,0.0,
